uid,d,t,x,y
167,20,5,129,61
167,20,13,130,60
167,20,14,129,61
167,20,15,130,60
167,20,16,129,61
167,20,17,129,61
167,20,18,129,61
167,20,20,130,62
167,20,21,130,63
167,20,22,129,61
167,20,23,129,63
167,20,24,128,62
167,20,25,135,56
167,20,26,126,61
167,20,27,125,69
167,20,29,128,69
167,20,30,131,62
167,20,32,134,76
167,20,33,131,62
167,20,35,131,61
167,20,36,131,62
167,20,37,132,62
167,20,38,129,61
167,20,39,129,61
167,21,20,130,60
167,21,21,129,61
167,21,22,129,61
167,21,23,130,69
167,21,24,132,77
167,21,27,131,83
167,21,28,127,79
167,21,29,128,76
167,21,30,128,67
167,21,31,131,66
167,21,34,130,62
167,21,38,130,60
167,21,40,129,61
167,22,13,130,62
167,22,14,128,79
167,22,15,118,80
167,22,24,119,81
167,22,25,118,81
167,22,34,124,82
167,22,35,125,77
167,22,36,129,70
167,22,37,129,61
167,22,38,130,60
167,22,39,129,61
167,22,47,129,61
167,23,0,129,61
167,23,2,130,60
167,23,14,130,60
167,23,15,129,61
167,23,18,130,62
167,23,19,132,62
167,23,20,132,62
167,23,23,125,71
167,23,24,123,79
167,23,25,118,80
167,23,33,116,79
167,23,34,118,80
167,23,36,118,80
167,23,37,116,79
167,23,38,127,73
167,23,39,129,69
167,23,40,129,61
167,23,41,130,60
167,24,0,130,60
167,24,1,130,61
167,24,2,130,60
167,24,11,129,61
167,24,13,129,63
167,24,14,123,80
167,24,15,118,80
167,24,24,118,80
167,24,32,118,81
167,24,36,123,81
167,24,37,127,73
167,24,38,129,61
167,24,41,129,61
167,24,43,130,60
167,24,46,129,61
167,25,3,129,61
167,25,13,129,64
167,25,14,123,80
167,25,15,118,81
167,25,17,119,82
167,25,18,118,81
167,25,21,119,82
167,25,22,119,82
167,25,23,119,82
167,25,24,119,82
167,25,25,118,80
167,25,27,118,80
167,25,28,119,82
167,25,29,119,82
167,25,30,119,82
167,25,32,119,82
167,25,33,119,82
167,25,35,119,82
167,25,36,118,80
167,25,37,127,70
167,25,38,129,64
167,25,39,130,60
167,25,41,129,61
167,25,42,129,61
167,25,44,130,60
167,25,45,129,61
167,26,2,129,61
167,26,5,130,60
167,26,6,129,61
167,26,13,129,63
167,26,14,125,80
167,26,15,121,81
167,26,32,118,81
167,26,37,121,80
167,26,38,125,78
167,26,39,129,61
167,26,41,129,61
167,27,24,130,60
167,27,25,129,61
167,27,28,130,65
167,27,29,132,76
167,27,34,128,65
167,27,35,129,60
167,27,36,130,61
167,27,37,130,62
167,27,39,130,60
167,27,40,130,60
167,28,19,129,61
167,28,22,129,61
167,28,23,128,60
167,28,25,132,62
167,28,26,132,62
167,28,28,132,61
167,28,29,129,61
167,28,36,131,62
167,28,37,130,60
167,28,38,129,61
167,28,40,129,61
167,28,41,129,61
167,28,42,129,61
167,28,43,130,60
167,28,44,129,61
167,28,45,129,61
167,29,22,130,60
167,29,23,129,61
167,29,26,130,62
167,29,27,132,62
167,29,28,137,64
167,29,29,137,61
167,29,31,130,61
167,29,32,129,61
167,29,33,130,60
167,29,34,130,60
167,29,35,129,61
167,29,41,130,60
167,29,43,129,61
167,29,44,129,61
167,30,5,130,60
167,30,11,129,61
167,30,13,130,60
167,30,14,130,60
167,30,15,129,61
167,30,20,129,67
167,30,21,124,79
167,30,24,127,74
167,30,26,128,61
167,30,27,130,62
167,30,30,130,63
167,30,31,129,64
167,30,32,128,64
167,30,34,130,62
167,30,35,129,61
167,30,37,130,60
167,30,38,129,61
167,30,40,129,61
167,30,44,130,60
167,31,11,130,60
167,31,12,129,61
167,31,14,129,75
167,31,15,118,80
167,31,20,118,81
167,31,31,117,81
167,31,34,118,81
167,31,37,121,80
167,31,38,129,70
167,31,39,129,63
167,31,40,129,61
167,31,43,132,58
167,32,2,129,61
167,32,3,130,60
167,32,4,129,61
167,32,13,129,61
167,32,14,129,74
167,32,15,121,81
167,32,21,118,81
167,32,24,118,81
167,32,27,118,81
167,32,28,118,80
167,32,29,118,81
167,32,32,119,82
167,32,33,118,81
167,32,34,119,81
167,32,35,118,81
167,32,36,119,82
167,32,37,118,80
167,32,38,120,78
167,32,39,126,74
167,32,40,130,60
167,32,42,130,60
167,32,44,129,61
167,33,1,129,61
167,33,2,129,61
167,33,13,129,63
167,33,14,126,80
167,33,15,118,80
167,33,16,119,81
167,33,18,118,81
167,33,20,119,82
167,33,21,118,80
167,33,22,119,82
167,33,23,118,80
167,33,24,119,82
167,33,25,119,82
167,33,26,118,81
167,33,27,118,80
167,33,29,118,81
167,33,31,119,80
167,33,32,118,81
167,33,34,118,81
167,33,35,118,81
167,33,36,118,80
167,33,37,125,79
167,33,38,128,66
167,33,39,129,61
167,33,43,131,61
167,33,47,129,61
167,34,0,131,61
167,34,1,132,58
167,34,2,129,61
167,34,16,130,61
167,34,18,130,61
167,34,19,130,62
167,34,20,133,79
167,34,23,132,78
167,34,24,132,73
167,34,31,132,62
167,34,32,129,61
167,34,39,132,58
167,35,18,130,60
167,35,20,129,61
167,35,22,129,63
167,35,23,128,65
167,35,24,129,63
167,35,26,130,67
167,35,27,133,73
167,35,30,132,68
167,35,39,128,61
167,35,44,130,60
167,35,45,129,61
167,35,46,130,60
167,35,47,129,61
167,36,2,129,61
167,36,3,129,61
167,36,5,129,61
167,36,6,130,60
167,36,7,129,61
167,36,14,129,77
167,36,15,122,81
167,36,16,119,81
167,36,17,118,80
167,36,18,118,80
167,36,20,118,80
167,36,21,118,80
167,36,24,118,80
167,36,26,116,79
167,36,27,119,82
167,36,28,119,82
167,36,29,118,80
167,36,30,119,82
167,36,31,118,80
167,36,32,118,80
167,36,33,119,82
167,36,34,119,81
167,36,35,118,80
167,36,36,126,72
167,36,37,129,65
167,36,38,129,61
167,36,39,130,60
167,36,40,129,61
167,36,41,130,60
167,36,42,129,61
167,36,43,130,60
167,36,44,129,61
167,36,45,129,61
167,36,46,129,61
167,36,47,130,60
167,37,1,129,61
167,37,2,129,61
167,37,3,130,60
167,37,11,129,61
167,37,13,130,60
167,37,14,129,61
167,37,15,130,60
167,37,16,130,60
167,37,18,128,61
167,37,19,130,61
167,37,21,135,57
167,37,26,130,59
167,37,27,129,59
167,37,28,132,61
167,37,35,130,62
167,37,39,129,61
167,37,45,130,60
167,37,46,129,61
167,38,4,130,60
167,38,5,129,61
167,38,7,129,61
167,38,13,130,62
167,38,14,119,79
167,38,15,119,82
167,38,16,118,81
167,38,17,118,81
167,38,20,119,81
167,38,30,118,82
167,38,32,119,81
167,38,34,119,81
167,38,38,119,81
167,38,39,125,82
167,38,40,128,64
167,38,41,129,61
167,39,14,129,63
167,39,15,118,80
167,39,18,119,82
167,39,23,120,78
167,39,24,119,73
167,39,25,111,69
167,39,28,135,85
167,39,29,176,116
167,39,30,110,69
167,39,31,120,77
167,39,32,118,80
167,39,36,118,79
167,39,37,125,78
167,39,38,126,67
167,39,40,129,61
167,39,47,133,58
167,40,0,129,61
167,40,9,130,60
167,40,10,129,61
167,40,11,130,60
167,40,13,129,61
167,40,14,129,71
167,40,15,124,81
167,40,16,119,82
167,40,17,118,81
167,40,35,118,80
167,40,36,121,80
167,40,37,128,66
167,40,38,129,66
167,40,39,128,64
167,40,40,129,63
167,40,42,129,61
167,40,43,130,60
167,40,45,129,61
167,41,18,130,60
167,41,20,128,64
167,41,21,128,64
167,41,22,128,64
167,41,24,128,65
167,41,25,129,66
167,41,30,132,62
167,41,41,129,61
167,42,1,130,60
167,42,3,133,64
167,42,4,129,61
167,42,17,130,60
167,42,19,130,61
167,42,20,130,60
167,42,21,132,58
167,42,22,129,61
167,42,23,128,62
167,42,25,130,64
167,42,26,131,73
167,42,27,134,73
167,42,31,131,71
167,42,36,129,61
167,42,37,130,60
167,42,39,129,61
167,42,41,130,60
167,42,43,130,60
167,43,14,129,73
167,43,15,118,80
167,43,24,118,81
167,43,26,118,81
167,43,36,124,82
167,43,37,128,66
167,43,38,129,61
167,43,39,130,60
167,44,2,130,60
167,44,3,129,61
167,44,6,129,61
167,44,7,130,60
167,44,9,129,61
167,44,11,130,60
167,44,13,129,61
167,44,14,128,67
167,44,15,118,81
167,44,25,119,81
167,44,26,118,81
167,44,27,118,81
167,44,29,119,82
167,44,30,118,80
167,44,31,119,82
167,44,32,118,81
167,44,35,124,82
167,44,36,125,69
167,44,37,129,61
167,44,41,131,61
167,45,11,129,61
167,45,12,130,60
167,45,13,130,61
167,45,14,129,68
167,45,15,118,80
167,45,21,118,80
167,45,24,118,80
167,45,25,118,80
167,45,35,119,81
167,45,36,120,80
167,45,37,121,70
167,45,41,129,61
167,45,42,130,60
167,45,43,129,61
167,45,44,129,61
167,46,2,129,61
167,46,11,130,60
167,46,12,130,60
167,46,13,129,61
167,46,14,128,79
167,46,15,118,80
167,46,29,118,81
167,46,34,118,80
167,46,35,122,78
167,46,38,123,72
167,46,39,129,61
167,46,40,129,61
167,46,46,132,58
167,46,47,129,61
167,47,0,129,61
167,47,1,130,60
167,47,12,129,61
167,47,13,130,61
167,47,14,129,71
167,47,15,118,79
167,47,27,118,81
167,47,28,118,81
167,47,29,118,81
167,47,30,119,82
167,47,34,122,78
167,47,35,129,72
167,47,36,129,61
167,47,41,130,60
167,47,42,129,61
167,47,44,130,60
167,47,45,129,61
167,47,46,129,61
167,48,0,130,60
167,48,1,130,60
167,48,13,130,60
167,48,14,129,61
167,48,17,130,60
167,48,19,129,61
167,48,20,130,61
167,48,22,131,61
167,48,26,129,61
167,48,27,132,58
167,48,30,131,62
167,48,39,132,60
167,49,21,130,60
167,49,23,129,61
167,49,24,130,64
167,49,25,125,69
167,49,29,123,72
167,49,42,125,71
167,49,43,129,61
167,49,45,130,60
167,49,46,129,61
167,49,47,130,60
167,50,2,132,58
167,50,3,130,60
167,50,15,130,60
167,50,16,130,60
167,50,18,129,61
167,50,20,130,60
167,50,21,129,61
167,50,24,132,62
167,50,25,132,62
167,50,27,132,61
167,50,28,131,61
167,50,30,131,61
167,50,31,132,61
167,50,34,130,61
167,50,35,130,60
167,50,37,129,61
167,50,39,130,60
167,50,40,129,61
167,50,42,129,61
167,50,44,132,58
167,50,45,130,61
167,50,46,130,60
167,50,47,129,61
167,51,0,130,60
167,51,2,129,61
167,51,11,129,61
167,51,12,130,60
167,51,13,130,60
167,51,14,129,77
167,51,15,125,80
167,51,34,118,80
167,51,35,128,67
167,51,36,129,61
167,51,38,129,61
167,51,40,130,60
167,51,41,130,60
167,51,43,129,61
167,51,44,130,60
167,51,46,130,60
167,51,47,129,61
167,52,15,123,80
167,52,21,119,81
167,52,22,118,80
167,52,25,118,80
167,52,26,129,81
167,52,27,134,80
167,52,30,133,69
167,52,31,132,66
167,52,39,130,62
167,52,41,130,60
167,52,42,129,61
167,52,45,130,60
167,52,46,129,61
167,53,13,129,65
167,53,14,125,80
167,53,15,118,81
167,53,18,118,80
167,53,35,118,80
167,53,39,125,70
167,53,40,130,60
167,53,41,129,61
167,53,42,130,60
167,53,45,132,58
167,53,46,129,61
167,54,12,130,60
167,54,13,130,61
167,54,14,129,77
167,54,15,118,79
167,54,23,119,81
167,54,30,118,80
167,54,34,120,81
167,54,35,125,82
167,54,36,129,64
167,54,37,130,62
167,54,39,129,61
167,54,40,129,61
167,54,43,132,58
167,55,16,129,61
167,55,17,130,60
167,55,18,129,61
167,55,19,130,60
167,55,20,130,61
167,55,22,129,62
167,55,26,129,61
167,55,34,132,60
167,55,35,132,61
167,55,38,129,61
167,55,41,130,60
167,55,42,130,60
167,55,44,129,61
167,56,14,130,60
167,56,15,129,61
167,56,18,131,63
167,56,21,130,62
167,56,22,132,59
167,56,24,135,62
167,56,25,135,66
167,56,26,134,83
167,56,29,129,80
167,56,30,128,64
167,56,31,131,66
167,56,32,131,66
167,56,35,130,63
167,56,36,130,61
167,56,39,130,60
167,56,41,129,61
167,56,42,130,60
167,56,43,129,61
167,56,46,130,60
167,56,47,129,61
167,57,1,129,61
167,57,2,130,60
167,57,13,130,61
167,57,14,129,73
167,57,15,118,80
167,57,27,119,81
167,57,28,118,80
167,57,30,118,81
167,57,31,118,81
167,57,33,119,82
167,57,34,118,80
167,57,35,126,75
167,57,36,129,61
167,57,37,128,61
167,58,2,132,58
167,58,3,129,61
167,58,4,129,61
167,58,12,130,60
167,58,13,129,63
167,58,14,129,73
167,58,15,118,80
167,58,19,118,81
167,58,32,125,82
167,58,33,127,67
167,58,34,130,62
167,58,35,129,61
167,59,13,129,61
167,59,14,130,60
167,59,15,129,61
167,59,30,129,60
167,59,31,130,60
167,59,32,130,61
167,60,1,130,61
167,60,2,129,61
167,60,4,128,61
167,60,5,129,61
167,60,11,130,60
167,60,12,129,61
167,60,13,140,64
167,60,14,144,69
167,60,15,149,83
167,60,17,151,82
167,60,18,151,83
167,60,20,152,84
167,60,36,151,83
167,60,37,149,81
167,60,38,135,64
167,60,39,129,61
167,60,40,130,60
167,60,41,131,59
167,61,3,128,61
167,61,4,129,61
167,61,9,129,61
167,61,13,142,83
167,61,14,151,83
167,61,24,151,83
167,61,28,152,82
167,61,29,152,83
167,61,33,152,83
167,61,34,149,83
167,61,35,151,83
167,61,36,151,83
167,61,37,148,84
167,61,38,135,66
167,61,39,130,61
167,61,42,130,60
167,61,43,129,61
167,61,44,129,61
167,62,6,130,60
167,62,7,129,61
167,62,8,130,60
167,62,11,128,61
167,62,12,129,61
167,62,13,130,60
167,62,14,151,83
167,62,15,150,83
167,62,16,151,83
167,62,21,150,83
167,62,24,151,83
167,62,29,152,83
167,62,36,151,83
167,62,37,150,83
167,62,38,142,73
167,62,39,131,61
167,62,40,129,61
167,62,44,130,61
167,62,45,129,61
167,62,46,129,61
167,63,0,130,60
167,63,2,129,61
167,63,3,130,60
167,63,4,129,61
167,63,5,131,59
167,63,6,129,61
167,63,11,133,63
167,63,12,131,59
167,63,13,130,61
167,63,14,151,83
167,63,15,151,83
167,63,16,149,82
167,63,17,151,83
167,63,18,151,82
167,63,19,152,83
167,63,30,150,83
167,63,32,151,82
167,63,35,142,72
167,63,36,132,62
167,63,38,132,61
167,63,39,130,60
167,64,1,129,62
167,64,2,129,61
167,64,7,130,61
167,64,11,131,62
167,64,12,128,61
167,64,13,131,62
167,64,14,137,83
167,64,15,150,83
167,64,18,151,83
167,64,20,151,83
167,64,24,152,83
167,64,36,151,83
167,64,37,143,73
167,64,38,135,66
167,64,39,129,61
167,64,40,130,60
167,64,42,129,61
167,64,43,130,60
167,64,44,129,61
167,64,45,130,60
167,64,46,129,61
167,65,0,129,61
167,65,1,131,61
167,65,2,129,61
167,66,22,129,61
167,66,23,129,61
167,66,24,129,61
167,66,25,129,65
167,66,27,122,70
167,66,28,122,70
167,66,29,121,65
167,66,30,121,65
167,66,33,121,66
167,66,34,128,64
167,66,35,130,62
167,66,36,129,61
167,66,39,130,60
167,67,3,131,59
167,67,5,131,59
167,67,7,129,61
167,67,9,130,60
167,67,11,129,61
167,67,18,131,59
167,67,19,130,60
167,67,20,129,61
167,67,21,131,59
167,67,22,129,61
167,67,23,130,60
167,67,24,129,61
167,67,25,130,70
167,67,28,132,64
167,67,31,132,62
167,67,32,132,61
167,67,39,129,61
167,67,40,130,60
167,67,41,131,59
167,67,42,129,61
167,67,43,131,59
167,67,45,131,61
167,67,47,129,61
167,68,0,130,60
167,68,1,129,61
167,68,2,128,61
167,68,3,131,59
167,68,4,129,61
167,68,5,129,61
167,68,6,130,60
167,68,12,129,61
167,68,17,130,60
167,68,19,125,74
167,68,20,124,78
167,68,21,124,78
167,68,22,124,78
167,68,23,121,65
167,68,28,128,61
167,68,29,129,61
167,68,31,130,62
167,68,33,129,61
167,68,35,130,60
167,68,36,129,61
167,68,37,129,61
167,68,40,129,61
167,68,41,131,59
167,68,42,129,61
167,68,43,130,60
167,68,45,129,61
167,69,4,131,60
167,69,5,130,60
167,69,11,129,61
167,69,12,131,59
167,69,13,132,63
167,69,14,147,82
167,69,24,152,83
167,69,26,151,82
167,69,27,151,83
167,69,33,152,83
167,69,39,143,73
167,69,40,129,61
167,70,0,131,59
167,70,4,130,60
167,70,6,129,61
167,70,12,130,60
167,70,13,131,59
167,70,14,136,79
167,70,15,151,83
167,70,16,149,84
167,70,17,151,83
167,70,24,152,83
167,70,33,151,82
167,70,35,151,83
167,70,36,137,69
167,70,37,130,61
167,70,38,131,59
167,70,39,129,61
167,71,0,129,61
167,71,1,131,60
167,71,2,129,61
167,71,11,130,60
167,71,12,129,61
167,71,13,131,62
167,71,14,151,83
167,71,15,150,83
167,71,20,152,83
167,71,33,151,83
167,71,35,150,82
167,71,36,150,83
167,71,37,151,83
167,71,38,150,82
167,71,39,142,72
167,71,40,132,63
167,71,41,129,61
167,71,46,130,60
167,72,9,129,61
167,72,11,129,61
167,72,12,129,61
167,72,13,129,61
167,72,16,131,59
167,72,17,129,64
167,72,18,128,66
167,72,19,125,69
167,72,20,129,69
167,72,24,126,65
167,72,25,131,65
167,72,35,130,61
167,72,36,131,59
167,72,37,129,61
167,72,43,129,61
167,73,1,131,59
167,73,2,130,60
167,73,3,129,61
167,73,14,130,60
167,73,17,131,59
167,73,18,129,61
167,73,19,133,63
167,73,20,131,59
167,73,21,125,66
167,73,26,126,65
167,73,29,129,63
167,73,33,128,65
167,73,34,129,61
167,73,41,130,60
167,73,43,129,61
167,73,44,131,61
167,73,46,129,61
167,73,47,129,61
167,74,0,129,61
167,74,1,130,60
167,74,3,129,61
167,74,13,131,59
167,74,14,149,83
167,74,15,150,83
167,74,21,152,83
167,74,28,148,82
167,74,29,118,87
167,74,30,115,86
167,74,31,125,75
167,74,32,129,64
167,74,39,129,61
167,74,40,129,61
168,0,21,101,11
168,0,22,98,11
168,0,29,101,12
168,0,34,99,11
168,0,39,103,12
168,1,2,101,11
168,1,3,101,11
168,1,4,101,11
168,1,5,101,11
168,1,6,101,11
168,1,9,101,11
168,1,10,101,11
168,1,13,101,11
168,1,15,101,11
168,1,18,101,11
168,1,19,101,11
168,1,21,98,11
168,1,37,99,11
168,1,38,101,11
168,1,39,101,11
168,1,45,100,12
168,1,46,101,11
168,1,47,100,12
168,2,3,100,12
168,2,5,101,11
168,2,6,101,11
168,2,8,101,11
168,2,9,101,11
168,2,10,101,11
168,2,13,101,11
168,2,16,101,16
168,2,17,96,25
168,2,18,96,25
168,2,19,96,25
168,2,20,96,24
168,2,21,96,25
168,2,22,96,25
168,2,24,96,25
168,2,26,106,14
168,2,27,107,11
168,2,32,96,24
168,2,37,98,21
168,2,38,101,11
168,2,40,101,11
168,2,41,101,11
168,2,42,101,11
168,2,43,101,11
168,2,44,101,11
168,3,1,101,11
168,3,2,101,11
168,3,3,101,11
168,3,5,101,11
168,3,7,101,11
168,3,10,101,11
168,3,11,101,11
168,3,12,101,11
168,3,14,101,11
168,3,15,101,13
168,3,16,100,19
168,3,17,87,20
168,3,18,86,18
168,3,19,86,15
168,3,20,91,10
168,3,21,100,12
168,3,22,101,16
168,3,23,96,25
168,3,25,96,25
168,3,26,96,24
168,3,27,101,11
168,3,29,101,11
168,3,30,99,20
168,3,31,96,25
168,3,32,96,24
168,3,33,99,20
168,3,34,96,25
168,3,37,96,24
168,3,47,100,11
168,4,2,100,11
168,4,4,101,11
168,4,6,100,11
168,4,11,100,11
168,4,12,101,11
168,4,16,96,25
168,4,17,102,27
168,4,18,104,28
168,4,19,103,26
168,4,22,94,25
168,4,23,96,25
168,4,24,96,25
168,4,25,96,25
168,4,26,101,16
168,4,27,101,11
168,4,29,100,18
168,4,30,96,25
168,4,32,96,25
168,4,33,96,25
168,4,34,96,25
168,4,35,96,25
168,4,36,96,25
168,4,37,96,24
168,4,38,100,18
168,4,39,101,12
168,4,46,101,11
168,4,47,101,11
168,5,0,100,12
168,5,1,101,11
168,5,2,101,11
168,5,4,101,11
168,5,10,101,11
168,5,11,101,11
168,5,16,99,19
168,5,17,92,28
168,5,18,92,26
168,5,19,94,24
168,5,20,96,25
168,5,21,96,25
168,5,22,96,25
168,5,23,96,25
168,5,24,92,21
168,5,25,101,13
168,5,30,101,11
168,5,31,102,13
168,5,36,95,24
168,5,37,97,22
168,5,38,99,19
168,5,39,101,11
168,5,47,101,11
168,6,0,100,11
168,6,2,101,11
168,6,3,101,11
168,6,4,101,11
168,6,5,101,11
168,6,6,101,11
168,6,7,101,11
168,6,8,101,11
168,6,9,101,11
168,6,10,101,11
168,6,12,101,11
168,6,14,101,11
168,6,21,99,20
168,6,22,96,25
168,6,23,96,25
168,6,26,94,25
168,6,27,96,25
168,6,28,95,24
168,6,29,95,24
168,6,30,97,23
168,6,32,100,19
168,6,33,96,24
168,6,34,96,24
168,6,36,95,24
168,6,37,98,21
168,6,38,101,11
168,7,2,101,11
168,7,4,101,11
168,7,5,99,11
168,7,6,100,12
168,7,7,100,12
168,7,8,101,11
168,7,9,101,11
168,7,10,101,11
168,7,11,101,11
168,7,12,101,11
168,7,13,101,11
168,7,14,101,11
168,7,16,99,19
168,7,17,100,19
168,7,21,101,11
168,7,22,112,34
168,7,23,116,24
168,7,25,101,11
168,7,28,99,11
168,7,31,102,10
168,7,32,101,12
168,7,38,101,11
168,8,2,101,11
168,8,3,101,11
168,8,4,101,11
168,8,5,101,11
168,8,7,101,11
168,8,9,101,11
168,8,10,101,11
168,8,11,101,11
168,8,12,100,12
168,8,13,101,11
168,8,18,100,14
168,8,19,101,12
168,8,24,100,12
168,8,25,98,11
168,8,37,100,11
168,8,38,100,13
168,8,39,101,11
168,8,46,101,13
168,8,47,101,11
168,9,0,101,11
168,9,1,101,11
168,9,2,101,11
168,9,3,101,11
168,9,4,101,11
168,9,5,101,11
168,9,6,101,11
168,9,7,101,11
168,9,9,101,11
168,9,10,101,11
168,9,11,101,11
168,9,12,101,11
168,9,13,101,11
168,9,16,107,7
168,9,17,108,1
168,9,18,95,4
168,9,19,96,14
168,9,20,94,26
168,9,21,96,25
168,9,22,95,24
168,9,23,96,24
168,9,24,97,25
168,9,25,96,25
168,9,26,97,22
168,9,27,101,11
168,9,28,99,20
168,9,29,96,25
168,9,31,96,24
168,9,34,96,25
168,9,36,96,24
168,9,37,96,24
168,9,38,98,20
168,9,39,99,19
168,10,1,101,11
168,10,2,101,11
168,10,4,101,11
168,10,5,101,11
168,10,6,101,11
168,10,7,101,11
168,10,8,101,11
168,10,9,101,11
168,10,12,101,11
168,10,13,101,11
168,10,14,101,11
168,10,16,99,19
168,10,17,86,18
168,10,18,80,23
168,10,19,76,9
168,10,20,101,12
168,10,21,101,18
168,10,22,96,25
168,10,24,96,25
168,10,26,96,25
168,10,28,93,23
168,10,29,97,23
168,10,30,101,11
168,10,31,96,24
168,10,32,94,25
168,10,33,96,25
168,10,34,95,24
168,10,36,96,24
168,10,37,96,20
168,10,39,100,14
168,11,0,101,11
168,11,1,101,11
168,11,3,101,11
168,11,4,101,11
168,11,5,101,11
168,11,6,101,11
168,11,7,101,11
168,11,8,101,11
168,11,9,101,11
168,11,10,101,11
168,11,11,101,11
168,11,13,101,11
168,11,16,101,18
168,11,17,96,24
168,11,18,110,37
168,11,19,99,26
168,11,20,96,25
168,11,21,96,24
168,11,22,96,25
168,11,23,95,24
168,11,24,96,24
168,11,26,99,19
168,11,29,102,13
168,11,30,97,22
168,11,32,100,19
168,11,33,96,24
168,11,34,94,25
168,11,35,96,25
168,11,36,96,25
168,11,37,97,22
168,11,38,101,17
168,11,39,101,12
168,11,41,100,13
168,11,44,101,12
168,12,1,101,11
168,12,2,101,11
168,12,3,101,11
168,12,5,101,11
168,12,6,101,11
168,12,7,101,11
168,12,8,101,11
168,12,9,101,11
168,12,12,101,11
168,12,16,99,11
168,12,17,93,28
168,12,18,92,27
168,12,25,96,26
168,12,26,98,21
168,12,27,100,18
168,12,28,99,19
168,12,31,98,25
168,12,37,97,22
168,12,38,100,12
168,13,3,101,11
168,13,5,101,11
168,13,7,101,11
168,13,8,101,11
168,13,9,101,11
168,13,10,101,11
168,13,12,101,11
168,13,19,102,13
168,13,21,101,12
168,13,22,95,25
168,13,23,96,25
168,13,24,97,22
168,13,31,102,16
168,13,32,97,13
168,13,33,96,25
168,13,35,96,25
168,13,37,98,21
168,13,38,100,19
168,13,39,101,11
168,13,46,100,12
168,14,1,101,11
168,14,3,101,11
168,14,4,101,11
168,14,5,101,11
168,14,6,101,11
168,14,7,101,11
168,14,9,101,11
168,14,11,101,11
168,14,13,101,11
168,14,26,98,11
168,14,38,99,11
168,14,39,101,11
168,15,2,101,11
168,15,3,101,11
168,15,4,101,11
168,15,5,102,12
168,15,7,101,11
168,15,11,101,11
168,15,13,101,11
168,15,14,101,11
168,15,15,101,11
168,15,16,97,22
168,15,17,96,25
168,15,18,96,25
168,15,19,98,24
168,15,20,96,25
168,15,27,96,24
168,15,28,97,24
168,15,29,99,19
168,15,30,101,11
168,15,33,100,18
168,15,35,96,24
168,15,37,96,25
168,15,39,96,19
168,15,40,101,11
168,16,3,101,11
168,16,4,101,11
168,16,5,101,11
168,16,6,101,11
168,16,7,101,11
168,16,9,101,11
168,16,10,101,11
168,16,11,101,11
168,16,12,101,11
168,16,14,101,11
168,16,16,101,11
168,16,18,117,13
168,16,19,99,14
168,16,20,96,25
168,16,22,95,25
168,16,23,95,24
168,16,26,96,26
168,16,27,78,26
168,16,28,83,20
168,16,29,94,26
168,16,30,101,17
168,16,31,101,12
168,16,32,101,11
168,16,34,96,25
168,16,38,98,21
168,16,39,99,20
168,17,2,101,11
168,17,5,101,11
168,17,6,101,11
168,17,7,101,11
168,17,8,101,10
168,17,9,101,11
168,17,10,101,11
168,17,16,101,11
168,17,17,102,11
168,17,18,94,3
168,17,19,85,17
168,17,20,76,9
168,17,21,89,9
168,17,22,97,14
168,17,23,96,20
168,17,24,96,24
168,17,26,96,25
168,17,28,94,24
168,17,29,96,25
168,17,32,96,24
168,17,33,96,25
168,17,35,96,24
168,17,36,96,25
168,17,37,97,22
168,17,38,101,11
168,17,46,101,11
168,17,47,101,11
168,18,1,101,11
168,18,2,101,11
168,18,3,101,11
168,18,5,101,11
168,18,12,101,11
168,18,13,101,11
168,18,14,101,11
168,18,17,107,7
168,18,18,111,6
168,18,19,116,18
168,18,20,106,35
168,18,22,96,25
168,18,28,99,19
168,18,29,96,25
168,18,31,96,25
168,18,37,97,22
168,18,39,101,11
168,19,0,102,11
168,19,1,102,11
168,19,2,101,11
168,19,3,101,11
168,19,4,101,11
168,19,5,101,11
168,19,7,102,12
168,19,8,102,11
168,19,9,101,11
168,19,10,102,11
168,19,11,101,11
168,19,12,101,11
168,19,16,100,16
168,19,17,94,26
168,19,18,93,25
168,19,19,94,26
168,19,28,95,24
168,19,29,96,25
168,19,30,96,25
168,19,31,96,24
168,19,34,96,24
168,19,35,96,25
168,19,36,96,25
168,19,37,96,25
168,19,38,97,23
168,19,39,101,11
168,19,40,101,11
168,19,41,101,11
168,19,42,101,11
168,19,43,102,11
168,19,44,101,11
168,19,46,101,11
168,19,47,102,11
168,20,1,101,11
168,20,11,102,11
168,20,12,102,11
168,20,13,101,11
168,20,19,102,11
168,20,20,101,11
168,20,21,97,22
168,20,23,97,22
168,20,24,101,11
168,20,30,102,14
168,20,31,101,11
168,20,32,96,25
168,20,33,97,25
168,20,37,96,24
168,20,38,101,17
168,20,40,101,11
168,21,7,102,11
168,21,8,102,11
168,21,9,101,11
168,21,10,101,11
168,21,11,101,11
168,21,12,101,11
168,21,13,102,11
168,21,16,101,11
168,21,25,102,15
168,21,26,101,11
168,21,29,98,11
168,21,37,103,12
168,21,38,101,11
168,22,3,102,11
168,22,7,101,11
168,22,11,102,11
168,22,12,101,11
168,22,13,101,11
168,22,16,100,18
168,22,18,96,24
168,22,19,96,25
168,22,21,96,24
168,22,22,96,25
168,22,27,91,24
168,22,29,91,23
168,22,30,94,25
168,22,38,98,20
